differentiation_X,differentiation_Y,D_X,Aut_X,D_Y,Aut_Y,own_anxiety_coping_X,own_anxiety_coping_Y,control_Y_to_X,control_X_to_Y,X_pattern
0.30471707975443135,1.249022696873495,0.04697887262245429,1.518590631684758,-0.6346307304758069,1.4409951627104602,0.48899257096623416,-0.7451521827954771,-1.169396508029684,-0.5430970596593647,Other
-1.0399841062404955,0.687692185117782,-0.6020382831639416,-0.2051212472713334,-0.2050943342536306,-0.42383776555019587,1.2300894739915935,0.5766340373981722,-1.1479005391429549,1.31949510095182,X: subjugated edge
0.7504511958064572,1.9661274713755903,0.07573931170214915,1.7585948576969601,-1.4900544068376365,3.2845994858046277,0.033678982152337444,-2.6467134867189905,-1.3174337042049866,-0.8328241236761547,Other
0.9405647163912139,-1.5478328327399113,-1.1257751294330767,1.6143919819617274,-0.4603795815933214,-2.4249864388551905,-0.8819393180890815,0.54461394544127,1.0280874548908678,-0.6473751448563428,Other
-1.9510351886538364,-0.26536010831425455,0.8183491063714925,-4.653048189390012,-0.6255239383298761,-1.4049173612522925,2.141153219724879,-0.23911576541721105,0.31879849488744216,1.4070838294870909,X: codependent edge
-1.302179506862318,-0.46252138394282544,2.9339022755850808,-2.6977115027932017,-0.32274765304240505,-2.423942099909491,2.5050609913261477,0.4200665350757038,0.8031026938669755,1.764367081666263,X: codependent edge
0.12784040316728537,-1.9736826764086015,0.07308802722703556,0.012714238187469307,-0.8373637499928157,-2.472340913007665,0.2427071014429276,1.1762116455268254,0.8867392892142187,0.017911435128701532,Other
-0.3162425923435822,1.060327204779694,-0.8448751771958027,-0.6570780872756552,0.03356991992031577,1.1398924500740586,0.21351005226772726,-0.3269079486453106,-0.8226964563699628,-0.42675561144216917,X: subjugated edge
-0.016801157504288795,-0.2703965558033584,-2.202857648328226,0.6733143402595579,-0.49751514999112045,-0.8986625662620313,-2.032001697915021,-0.8649743073048419,1.2865878941890936,-1.6951148280682276,Other
-0.85304392757358,0.7396312049865622,-1.0130200733189585,0.8613618447860892,0.8386779909315357,-1.29008284996395,-0.4087614467715252,0.1203219591516812,-1.0315698135345566,0.9017845146647874,Other
0.8793979748628286,2.3597719343296117,0.5339283916621793,4.282713802845923,-1.2816348780812472,3.8702937704993543,-1.1909719232606728,-2.903226181053011,-3.510929206729333,0.9430846072010624,Other
0.7777919354289483,-0.3532436918276083,-0.9409516421912103,-0.28412193971558397,0.5802689268760046,-1.6356198989275832,-0.17641343481724947,0.41855335942322447,0.875896974499605,0.6224828477917403,X: subjugated edge
0.06603069756121605,-0.4211529826571552,-0.115043780676968,-0.24133812667131047,0.19090537265067228,-2.1815773349860708,1.1392823532121619,1.6827823751278235,-0.20392653012077655,-0.5477125120256625,X: codependent edge
1.1272412069680329,0.11866416972399602,0.17623319337109322,4.397157511673077,-2.2846798298496376,4.014241174405406,-2.392911908518164,-2.1657861572998405,-1.6782839729749197,-1.3030319707929645,Other
0.4675093422520456,0.9872473529834096,0.8425381478278958,-0.5725436670231066,-1.5655850027812535,3.2555182486450804,1.2021211187372645,-1.654549367318649,-0.35893396574503544,-0.5222597087754892,X: codependent edge
-0.8592924628832382,-0.5667130253101499,-0.15536458720549684,-2.4635463088095935,-0.1949715481277312,-0.67442626249047,0.6395963130686022,-0.6186867569078353,0.18681887581799375,0.3624689328902331,X: codependent edge
0.36875078408249884,-0.6309615971321306,-0.1729444651577875,0.9978004939486644,0.8309414741822612,-0.8724904732497771,0.4051517669861479,0.961945842144945,-0.4146219685965029,-0.33616316870831986,Other
-0.9588826008289989,1.0571892702413659,-0.045545851275821406,-1.2310860153300345,-2.3332717994144327,1.831079422680499,1.0785166834863018,-1.0566895758750061,0.2575496356769036,-0.23862925436260563,X: codependent edge
0.8784503013072725,0.37863932383803556,-0.5295921398112704,4.034768350647698,0.13327239476490527,0.7894385665771284,0.18314210130441433,-0.096765576101117,-1.575217166803041,-1.987645807356702,Other
-0.049925910986252896,-2.0447282630048207,-0.518593007999476,-0.2606085968177042,-0.28659033612589224,-2.296163511992417,-0.03861559534195244,1.3170436559952168,1.1694196366296812,-0.08067509972749043,X: subjugated edge
-0.18486236354526056,-1.2253917994691081,0.38676833599909805,-0.48830035948517636,0.6002826789948581,-0.03229302834401415,-0.7098983202511481,2.1854728019385563,-0.6292957852667334,-2.764656698657912,X: subjugated edge
-0.6809295444039414,1.5012358638272103,-0.1037925231327047,1.5137831883957993,-1.0415388740177725,0.6095171304707969,0.38473436006333145,-1.346742565099297,-1.0582054749186254,0.3259081505043124,Other
1.2225413386740303,0.4019282830788125,1.341060427726274,2.907518641050061,0.44838684867494155,1.2597067255257852,0.07331322305140509,0.5150024118284723,-0.6716797245776038,-1.1953692089696428,Other
-0.15452948206880215,-0.762195931037249,0.6065805762975234,-3.2411004597253337,1.3530418299557554,-2.255808036015714,0.22688754473471817,1.7169588118918777,1.5977234971909027,0.9455496838548938,X: subjugated edge
-0.4283278221631072,-0.17040965723498214,0.7374885029401368,-2.172756066623828,0.058884843718463864,-0.37409348980836615,1.146414484559895,-2.0028748805180254,0.11365330195757505,1.3901492808274347,X: codependent edge
-0.3521335504882296,0.013236672801670204,-0.6414946663726162,-1.8227795144702927,0.8725527063155687,1.0623157479251888,-0.07384547848183803,0.32521960902504193,1.4011785867293898,0.9469973041163082,X: subjugated edge
0.5323091855533487,0.7357333602801638,0.28611156578317265,2.515670791564874,-0.5292616964322059,3.9769780443600378,-0.7171136738987364,-1.5985236352656298,-1.002262022905104,-0.5546473499717668,Other
0.36544406436407834,-1.3582633948587894,-0.9307380841842773,-1.0831570336267995,2.6867434707317,-1.883603118759327,-1.5073989736396392,1.6057444373557106,0.32503154515369315,-1.4816324772608334,X: codependent edge
0.4127326115959884,-0.8409491386704581,0.4416707375421848,0.21057437310213828,-0.49167215568728206,-1.5054682312954493,-0.4046591637030165,1.5153989644375367,0.6010039385024492,-0.8281784456113628,Other
0.43082100300788273,0.27295575486338886,-0.2097100475813719,1.9107081643953787,-1.1882870303513369,0.6651881915173756,-0.2640565363922839,-1.0205501387975873,-0.7485812081569204,-0.09847758552534547,Other
2.1416476008704612,-0.09983458049545033,-0.6057840238958738,2.8154783092745856,0.9025010175158014,0.3607261576423101,-3.348382364597952,1.900427540108204,-1.2107281165940538,-2.972790951519574,Other
-0.4064150163846156,0.5718591826367099,2.662156902724627,0.35565958340786574,0.9133471789454333,-1.096484251856412,0.9177245604782764,-1.073654471655229,-0.9947775497030852,2.2473338975118193,Other
-0.5122427290715373,-1.2295073973595978,1.8142511271041664,-0.08339441754978927,1.2657916235337994,-1.871492187047811,-0.29692397958027095,0.678983693401882,0.5523547166888626,0.5961975850000156,X: subjugated edge
-0.8137727282478777,0.3571286762713211,1.3994974535490072,-3.087915556232881,0.5630442883566972,0.9434362166414842,0.7772972597994317,0.5572864182710007,1.2588555287712737,1.373949131002317,X: subjugated edge
0.6159794225754956,1.0915836193774722,0.3458088385948156,-0.04695538104225028,-2.2413194752155223,5.172973108977415,0.5916154611514629,-2.0833101181989706,-0.7805962655255317,-1.810856169771942,X: subjugated edge
1.1289722927208916,0.4868185471492834,0.9177441448280435,1.5825339471156212,0.9945451510647279,2.018588106915839,-1.323331640664676,0.31292691006795226,-0.3136433987014404,-1.2455934687147636,Other
-0.11394745765487507,0.13911173976159188,-1.2701480873870274,-2.721662669476233,-0.3106022186705802,-0.4631627470357871,0.041263763312990975,-0.3283349230002676,0.21663597394519418,-1.926805852548362,X: subjugated edge
-0.840156476962528,-0.09588360256597088,1.617859037244862,-2.358882851571362,1.2516329358443012,-3.4180968214305345,3.494772769966324,0.528215344579908,-1.2957266754598673,1.899470490930081,X: codependent edge
-0.8244812156912396,-0.8348511527715018,-0.7901080528045399,-1.2696263799941003,-1.6724185017496163,-0.004666549926818475,1.352965886449399,-0.3546270127577582,-0.43924249569920987,0.16270634546417712,X: codependent edge
0.6505927878247011,-0.07199859243978847,-0.48584926016562907,-0.3195849278351568,0.4648292020926748,1.2067738203191223,-0.60644172264965,0.39779210557734757,0.5270939178707731,-0.08303087971494388,X: subjugated edge
0.7432541712034423,1.259705852880406,0.8409940690471853,2.0851658517740725,-0.295924534265291,2.525028423070836,0.46483254451601363,-0.5967167144337582,-0.7670163042157033,-0.17691536058751758,Other
0.543154268305195,-0.11902850660012523,0.8400323005025336,1.5120786670129318,0.5098612598793886,-1.4730612229687576,-1.05661326783035,1.529525560125176,-0.22812581676416893,0.29716321157788955,Other
-0.6655097072886943,-0.8898039893484101,-1.1408472193389916,-0.3624863784377961,0.18770580091009548,-0.0876000825437695,-1.1943099582939412,0.5999362009137372,0.6021224210381452,-0.1964984374112938,X: codependent edge
0.23216132306671977,-0.4922470887653863,-0.9102574473969739,-0.20644378128923707,0.09008927064463607,0.41784940376951274,-0.5622132618191328,0.11449676663721925,0.6343796178961073,-0.5969958452652805,X: subjugated edge
0.11668580914072822,0.20085029727593015,0.2692076523024949,0.884711106787044,-0.7432526151677075,1.8082240115416655,0.3325870092818851,-0.876947567126765,-0.3614816389228813,-0.07305603623858078,Other
0.21868859672901295,-0.37351399718084694,-0.2524278701924412,0.4402479351813213,0.0648303889715473,-3.0030482487495136,0.5431942240535721,1.4116470641972056,0.9940865782439665,0.1269109577565532,Other
0.8714287779481898,0.4853032830631407,0.6774002168667784,1.1940969047488457,-0.06652510271330361,0.8446641595827855,-0.7753130919220785,0.12382991431702134,-0.06450787140053649,0.004092017429033645,Other
0.22359554877468227,0.5228437607490304,2.6861920136365938,0.22854852192917413,0.0819302013100473,1.0942460540912216,1.18613635782669,-1.7795392998008792,0.11928501577137174,3.050241848793677,Other
0.6789135630718949,0.8889831804046482,0.36176024282723535,0.8910012802288947,0.7727157206322207,1.7953110283026157,-0.22705939561693433,-1.7763558381162734,1.1104972189222155,1.0965960651241045,Other
0.06757906948889146,1.4235594722650329,-0.6948721549931254,0.9574631664222144,-0.41664378981948375,4.900639201144628,-0.4619223510459253,-1.8777027192411062,-0.3469264108978105,-1.7643330096719083,Other
0.28911939868998415,0.9958587243723608,-1.4174813067668957,2.1339641601577943,-1.64755443484289,2.5155536358667407,-0.9090622941630921,-1.3156844559177903,0.33824017812892526,-0.7348116574167255,Other
0.6312882258385404,-0.9342390641479599,-0.6147087606409514,0.8118542121750256,0.3011336055338413,-0.8605959615749513,-1.391113488647004,0.8110868161871807,0.1264682620691734,-0.9397614392130091,Other
-1.4571558198556664,-0.9035344465762722,-0.6393462651362851,-2.681635883042507,2.1855134514882715,-2.2835327796131386,1.014941601869144,2.047215801984687,-0.110600366197658,1.8434583120537975,X: codependent edge
-0.31967121635730134,-0.07577147645982442,1.0911899197892865,-1.9538309744878068,2.007512215585678,-1.339998695578128,0.8770763613194636,0.8286265227209634,0.5322664522703184,0.2667574983579983,X: codependent edge
-0.4703726542927955,-0.4511753572394145,0.5206571389532135,0.3558013878181998,-2.3985199337761065,-2.0233652363927233,0.2570663787815164,0.3071116262645197,-0.6180489053529872,0.8565849128059468,Other
-0.6388778482433419,-1.1383267269609427,0.01843464397849892,-3.1074196468008894,0.6407764060164903,-1.7039579362697166,0.9867846754905065,1.7211779620086396,2.172647323860512,-1.5657013911863795,X: subjugated edge
